Unnamed: 0,title,author,year,publication_year,description,Genre,Author_Rating,total_weeks,best_rank,worst_rank,mean_rank,debut_rank,average_rating,ratings_count,rating,review_text,n_votes,is_expert,Units_Sold,Gross_Sales,Sale_Price,Sales_Rank,Commercial_success,Popular_success,Critical_success
10,Lucky,Jackie Collins,1985,2002,"In a memoir hailed for its searing candor and wit, Alice Sebold reveals how her life was utterly transformed when, as an eighteen-year-old college freshman, she was brutally raped and beaten in a park near campus. What propels this chronicle of her recovery is Sebold's indomitable spirit - as she struggles for understanding (""After telling the hard facts to anyone, from lover to friend, I have changed in their eyes""); as her dazed family and friends sometimes bungle their efforts to provide comfort and support; and as, ultimately, she triumphs, managing through grit and coincidence to help secure her attacker's arrest and conviction. In a narrative by turns disturbing, thrilling, and inspiring, Alice Sebold illuminates the experience of trauma victims even as she imparts wisdom profoundly hard-won: ""You save yourself or you remain unsaved.""",Children,Intermediate,23,1,15,7.3478260869565215,1,3.77,78107,5.0,Excellent memoir. Alice Sebold has guts.,0.0,0,4023,38540.34,9.58,617,3,4,5
11,Lucky,Jackie Collins,1985,2002,"In a memoir hailed for its searing candor and wit, Alice Sebold reveals how her life was utterly transformed when, as an eighteen-year-old college freshman, she was brutally raped and beaten in a park near campus. What propels this chronicle of her recovery is Sebold's indomitable spirit - as she struggles for understanding (""After telling the hard facts to anyone, from lover to friend, I have changed in their eyes""); as her dazed family and friends sometimes bungle their efforts to provide comfort and support; and as, ultimately, she triumphs, managing through grit and coincidence to help secure her attacker's arrest and conviction. In a narrative by turns disturbing, thrilling, and inspiring, Alice Sebold illuminates the experience of trauma victims even as she imparts wisdom profoundly hard-won: ""You save yourself or you remain unsaved.""",Children,Intermediate,23,1,15,7.3478260869565215,1,3.77,78107,5.0,Read it in a day. I couldn't put this down. Confirms everything that's frightening about the subject matter. The lack of empathy experienced by victims is horrific.,0.0,0,4023,38540.34,9.58,617,3,4,5
12,Lucky,Jackie Collins,1985,2017,"Starting over from scratch, with a new career in a new town, was not what I wanted to do right before I turned thirty. When my best friend came to cheer me up, I played along. I promised her I'd take one last night to let loose and have fun before I embraced my future.
A sexy as sin bartender, and the hottest one-night-stand to ever exist, was not part of my plan.
Neither was the connection we had. We had nothing in common other than the same sense of humor and a spark neither could ignore. Yet fate kept shoving us together.
Lucky was the whole package - smart, athletic, and kind, he was the football hero in our little college town. A filthy talking bad boy, who could have any woman he wanted. Despite all our differences, that woman was me.
Sometimes, despite the odds, you cross your fingers, roll the dice, and go with the flow. Because love is worth it. And this just might be my lucky chance.
""One night stand my ass.""",Children,Intermediate,23,1,15,7.3478260869565215,1,4.32,175,4.0,"4.25 
 Carina Adams, where have you been all my life? This story! These characters! The banter! The sex! I loved it all! I am seriously kicking myself, because this is the first book I have ever read by this author. Why book friends? Why were you guys holding out me?! I am so glad that I finally discovered her, and this awesome story! (No thanks to my ""friends."") 
 Lucien Chance a.k.a. Lucky, a local college football star, is at work when a beautiful blonde catches his eye. Sunny is looking to have one night of fun before she starts over with a new job and a new life. As the evening progresses, Lucky begins to look more and more like the good time she wants to have. Before long, she is agreeing to go back to his place where they spend the entire night having the most amazing sex of their lives. One night is all it was supposed to be, but when it's over, they can't stop thinking about each other. 
 Since Lucky neglected to get Sunny's phone number, he hopes to run into her at the bar where he works again so they can go for round two. Unfortunately for him, that never happens. Instead, he finds her in the most surprising place imaginable...his Org Behavior class. It turns out that Sunny is actually Emerson Bernard, his new professor. 
 Lucky is pretty sure banging his teacher will be frowned upon by the university, and Sunny concurs, so they agree to one last hurrah. As you can probably guess, that wasn't enough for them. Meeting in secret at each other's apartment becomes a regular occurrence. Lucky and Sunny can't keep their hands off of each other. Soon, it's obvious that their connection goes beyond just a physical attraction, but continuing on with their relationship could be detrimental to them both. He could have his scholarship revoked and be kicked off the team while Emerson could lose her job. There is no denying their growing feelings, but is that enough to risk it all? 
 Lucky was such a pleasant surprise! It completely exceeded my expectations. The writing is addictive and engaging. I never wanted to put the book down! The romance is sweet, forbidden, and HOT! Those sex scenes are no joke! All I can say is, I think the author has a lot of fun in her personal life. ;) That being said, I didn't just love the steamy scenes between Lucky and Sunny. I enjoyed all of the moments they spent together. In fact, the times when they opened up to one another, teased each other, went to visit his family, and just hung out were the times I felt their connection the most. 
 Lucky! That man had me swooning all over the place. He is pretty fantastic, and if Sunny didn't want him, I would gladly take him off her hands! Usually, the football player in romance novels is always a manwhore that only finally settles down when he meets the heroine. That is not the case here. Lucky is a one woman man. He is thoughtful, protective, generous, a monster in the bedroom, and an incredible athlete. What I loved most about him was his spectacularly filthy mouth. If dirty talkers are your thing, read this one asap! The cool thing is that in this story, it's not just the hero that has a dirty mouth. Sunny could make a biker blush with her colorful commentary, and I floved her for it! She is a sarcastic, sassy, smart, strong woman, in other words, everything I want in a heroine. 
 Why not five stars? I would have liked a little more about what happened to Lucky and his family. It was talked about a lot, but not enough details were given for my liking. Other than that, I adored everything about this book! 
 All in all, Lucky is a phenomenal forbidden romance that will make you smile, blush, fan yourself a time or two, and tear up when you least suspect it. I recommend this to fans of sports romance and forbidden romance. Hell, if you enjoy romantic books period, read it! This is a good one people! Don't say I never told you! Now, go add it to your tbr! Buy it! Read it! You won't be sorry! 
 ARC generously provided for an honest review. 
 All teasers are slightly altered and taken from the author's Facebook page.",81.0,1,4023,38540.34,9.58,617,3,4,1
13,Lucky,Jackie Collins,1985,2017,"Starting over from scratch, with a new career in a new town, was not what I wanted to do right before I turned thirty. When my best friend came to cheer me up, I played along. I promised her I'd take one last night to let loose and have fun before I embraced my future.
A sexy as sin bartender, and the hottest one-night-stand to ever exist, was not part of my plan.
Neither was the connection we had. We had nothing in common other than the same sense of humor and a spark neither could ignore. Yet fate kept shoving us together.
Lucky was the whole package - smart, athletic, and kind, he was the football hero in our little college town. A filthy talking bad boy, who could have any woman he wanted. Despite all our differences, that woman was me.
Sometimes, despite the odds, you cross your fingers, roll the dice, and go with the flow. Because love is worth it. And this just might be my lucky chance.
""One night stand my ass.""",Children,Intermediate,23,1,15,7.3478260869565215,1,4.32,175,4.0,"4.25 
 Carina Adams, where have you been all my life? This story! These characters! The banter! The sex! I loved it all! I am seriously kicking myself, because this is the first book I have ever read by this author. Why book friends? Why were you guys holding out me?! I am so glad that I finally discovered her, and this awesome story! (No thanks to my ""friends."") 
 Lucien Chance a.k.a. Lucky, a local college football star, is at work when a beautiful blonde catches his eye. Sunny is looking to have one night of fun before she starts over with a new job and a new life. As the evening progresses, Lucky begins to look more and more like the good time she wants to have. Before long, she is agreeing to go back to his place where they spend the entire night having the most amazing sex of their lives. One night is all it was supposed to be, but when it's over, they can't stop thinking about each other. 
 Since Lucky neglected to get Sunny's phone number, he hopes to run into her at the bar where he works again so they can go for round two. Unfortunately for him, that never happens. Instead, he finds her in the most surprising place imaginable...his Org Behavior class. It turns out that Sunny is actually Emerson Bernard, his new professor. 
 Lucky is pretty sure banging his teacher will be frowned upon by the university, and Sunny concurs, so they agree to one last hurrah. As you can probably guess, that wasn't enough for them. Meeting in secret at each other's apartment becomes a regular occurrence. Lucky and Sunny can't keep their hands off of each other. Soon, it's obvious that their connection goes beyond just a physical attraction, but continuing on with their relationship could be detrimental to them both. He could have his scholarship revoked and be kicked off the team while Emerson could lose her job. There is no denying their growing feelings, but is that enough to risk it all? 
 Lucky was such a pleasant surprise! It completely exceeded my expectations. The writing is addictive and engaging. I never wanted to put the book down! The romance is sweet, forbidden, and HOT! Those sex scenes are no joke! All I can say is, I think the author has a lot of fun in her personal life. ;) That being said, I didn't just love the steamy scenes between Lucky and Sunny. I enjoyed all of the moments they spent together. In fact, the times when they opened up to one another, teased each other, went to visit his family, and just hung out were the times I felt their connection the most. 
 Lucky! That man had me swooning all over the place. He is pretty fantastic, and if Sunny didn't want him, I would gladly take him off her hands! Usually, the football player in romance novels is always a manwhore that only finally settles down when he meets the heroine. That is not the case here. Lucky is a one woman man. He is thoughtful, protective, generous, a monster in the bedroom, and an incredible athlete. What I loved most about him was his spectacularly filthy mouth. If dirty talkers are your thing, read this one asap! The cool thing is that in this story, it's not just the hero that has a dirty mouth. Sunny could make a biker blush with her colorful commentary, and I floved her for it! She is a sarcastic, sassy, smart, strong woman, in other words, everything I want in a heroine. 
 Why not five stars? I would have liked a little more about what happened to Lucky and his family. It was talked about a lot, but not enough details were given for my liking. Other than that, I adored everything about this book! 
 All in all, Lucky is a phenomenal forbidden romance that will make you smile, blush, fan yourself a time or two, and tear up when you least suspect it. I recommend this to fans of sports romance and forbidden romance. Hell, if you enjoy romantic books period, read it! This is a good one people! Don't say I never told you! Now, go add it to your tbr! Buy it! Read it! You won't be sorry! 
 ARC generously provided for an honest review. 
 All teasers are slightly altered and taken from the author's Facebook page.",81.0,1,4023,38540.34,9.58,617,2,4,2
14,Sam'S Letters To Jennifer,James Patterson,2004,2006,"Grief-stricken by a recent tragedy, Jennifer returns to the resort village where she grew up to help her beloved grandmother. There, Jennifer will discover new meaning in life and experience not one, but two of the most amazing love stories ever.",Fiction,Excellent,12,1,15,7.5,8,4.15,78467,5.0,I thought this was a nice read. It reminded me that the story of our lives should be shared with the ones we love.,0.0,0,3915,23450.85,5.99,636,3,3,5
15,Unaccustomed Earth,Jhumpa Lahiri,2008,2008,"Eight stories--longer and more emotionally complex than any Lahiri has yet written--that take us from Cambridge and Seattle to India and Thailand as they enter the lives of sisters and brothers, fathers and mothers, daughters and sons, friends and lovers.
From the internationally best-selling, Pulitzer Prize-winning author, a superbly crafted new work of fiction: eight stories--longer and more emotionally complex than any she has yet written--that take us from Cambridge and Seattle to India and Thailand as they enter the lives of sisters and brothers, fathers and mothers, daughters and sons, friends and lovers.
In the stunning title story, Ruma, a young mother in a new city, is visited by her father, who carefully tends the earth of her garden, where he and his grandson form a special bond. But he's harboring a secret from his daughter, a love affair he's keeping all to himself. In ""A Choice of Accommodations,"" a husband's attempt to turn an old friend's wedding into a romantic getaway weekend with his wife takes a dark, revealing turn as the party lasts deep into the night. In ""Only Goodness,"" a sister eager to give her younger brother the perfect childhood she never had is overwhelmed by guilt, anguish, and anger when his alcoholism threatens her family. And in ""Hema and Kaushik,"" a trio of linked stories--a luminous, intensely compelling elegy of life, death, love, and fate--we follow the lives of a girl and boy who, one winter, share a house in Massachusetts. They travel from innocence to experience on separate, sometimes painful paths, until destiny brings them together again years later in Rome.
Unaccustomed Earth is rich with Jhumpa Lahiri's signature gifts: exquisite prose, emotional wisdom, and subtle renderings of the most intricate workings of the heart and mind. It is a masterful, dazzling work of a writer at the peak of her powers.",Fiction,Excellent,7,1,12,5.285714285714286,11,4.11,60903,5.0,"This book was remarkable. I generally do not enjoy short stories, but each of these immediately pulled me in. The book is in two parts. The first included unrelated stories, all of which were great. The second half had three short stories which tied together. The end of this book literally caught my off guard and took my breath away. I loved it!!!",0.0,0,28296,112901.04,3.99,903,5,4,5
16,"Full Dark, No Stars",Stephen King,2010,2010,"A new collection of four never-before-published stories from Stephen King.
1922
The story opens with the confession of Wilfred James to the murder of his wife, Arlette, following their move to Hemingford, Nebraska onto land willed to Arlette by her father.
Big Driver
Mystery writer, Tess, has been supplementing her writing income for years by doing speaking engagements with no problems. But following a last-minute invitation to a book club 60 miles away, she takes a shortcut home with dire consequences.
Fair Extension
Harry Streeter, who is suffering from cancer, decides to make a deal with the devil but, as always, there is a price to pay.
A Good Marriage
Darcy Anderson learns more about her husband of more than twenty years than she would have liked to know when she literally stumbles upon a box under a worktable in their garage.",Fiction,Excellent,8,2,12,5.5,13,4.03,62364,4.0,"Four interesting novellas by King, showing how simple human beings can be capable of dark actions, if the right (wrong?) circumstances arise.",0.0,0,107,640.9300000000001,5.99,1236,1,3,4
17,Exodus,Leon Uris,1958,2017,"At the height of the Great Depression, thousands of families who have lost everything are left with no choice but to make the pilgrimage westward in search of a new life. Some will find what they're looking for. Some will not and will then be forced to make the long journey back home. Then there are the others, those who never make it to either place because they made a stop along the way in a town called Exodus, an abandoned silver mining town in eastern Arizona where nothing good ever happens and most folks never leave.
The Carlsons--John, his wife Anne, and their newborn baby James--are one of countless families heading west, and they're one of many unfortunate families who decide to make a stop in Exodus. The sign on the highway promises food and gas, both of which the Carlsons need. But the sign doesn't advertise all that Exodus has to offer.
It doesn't mention the torture.
The cannibalism.
The death.
Caught now in a horrifying world of madness, Anne has to fight to save her family, though doing so will push her to the very brink of her own sanity.
*A horror novel for mature audiences only.",Fiction,Excellent,78,1,14,4.243589743589744,14,4.45,6,4.0,"3.5 Stars 
 This story was disturbing, disgusting, creepy, and vile.... 
 ...and I kinda liked it. 
 There are few people I feel could get away with writing a story about the horrors of motherhood and it becomes an actual horror story. Yes, this story isn't original--very reminiscent of Texas Chainsaw Massacre, Wrong Turn, and those other cannibal/torture-related stories. However, what sets this gruesome depiction apart from the others is the idea of motherhood--how far will you go to save your child? How far will you go to love your child? What does it take to keep a family together? These questions are asked through three different perspectives--Ann's, Vera's, and Vera's mother (Of course Ann is the best mom here, obviously). 
 I was very impressed with the music that was played throughout the audiobook--I think that was a great addition to the story and really gave you something to ruminate on. 
 Some negative things I will say is that the narrator did a good job, but it wasn't the best narration I've experienced. He attempted to use different voices for each character, but there were times where all the voices sounded the same and I couldn't pick out who was talking (especially between Frank and Mimi). Another negative is that the inflection the narrator used during times of stress for the characters lacked. For instance, when Ann first met Vera and her husband was missing. The writing appeared to have Ann worried, but the narrator sounded joyful (when Ann was answering Vera's questions about Baby James). If I narrated, my voice would have been hesitant and showed more appropriate emotion. Finally, the last negative thing about the book, itself, is that many parts of Vera's characterization was repeated MANY MANY MANY unnecessary times. How many times do we need to hear that she gets turned on by one specific thing (that I won't spoil for you). I just felt the flow of the story could have been improved with a fiercer editing process.",0.0,0,47304,543522.96,11.49,711,5,5,4
18,Jitterbug Perfume,Tom Robbins,1984,1984,"Jitterbug Perfumeis an epic. which is to say, it begins in the forests of ancient Bohemia and doesn't conclude until nine o'clock tonight [Paris time]. It is a saga, as well. A saga must have a hero, and the hero of this one is a janitor with a missing bottle. The bottle is blue, very, very old, and embossed with the image of a goat-horned god. If the liquid in the bottle is actually is the secret essence of the universe, as some folks seem to think, it had better be discovered soon becaused it is leaking and there is only a drop of two left.
From the Trade Paperback edition.",Fiction,Excellent,11,7,15,10.909090909090908,10,4.24,509,5.0,"One of the strangest books I've ever read. It's almost indescribable, it seems as if it's not actually about what it's about. I enjoyed it enormously. I can't wait to read more by him.",0.0,0,4240,12677.6,2.99,1148,4,2,5
19,The One And Only,Emily Giffin,2014,2014,"Thirty-three-year-old Shea Rigsby has spent her entire life in Walker, Texas--a small college town that lives and dies by football. Raised alongside her best friend Lucy, the daughter of Walker's legendary head coach Clive Carr, Shea was too devoted to her hometown team to leave. Instead she stayed in Walker for college, even taking a job in the university athletic department after graduation, where she has remained for more than a decade. But when an unexpected tragedy strikes the tight-knit Walker community, Shea's comfortable world is upended, and she begins to wonder if the life she's chosen is really enough for her. As she gives up her safety net to set out on an unexpected path, Shea discovers unsettling truths about the people and things she has always trusted most--and is forced to confront her deepest desires, fears, and secrets.",Fiction,Excellent,6,1,14,6.666666666666667,8,3.11,4661,3.0,"Fluffy quick read. It was a little more about football than I would like, but I'm really not into football. I liked the characters enough to keep reading.",0.0,0,4293,12836.070000000002,2.99,572,3,3,3
20,The Secret Keeper,Kate Morton,2012,2012,"During a summer party at the family farm in the English countryside, sixteen-year-old Laurel Nicolson has escaped to her childhood tree house and is happily dreaming of the future. She spies a stranger coming up the long road to the farm and watches as her mother speaks to him. Before the afternoon is over, Laurel will witness a shocking crime. A crime that challenges everything she knows about her family and especially her mother, Dorothy--her vivacious, loving, nearly perfect mother.
Now, fifty years later, Laurel is a successful and well-regarded actress living in London. The family is gathering at Greenacres farm for Dorothy's ninetieth birthday. Realizing that this may be her last chance, Laurel searches for answers to the questions that still haunt her from that long-ago day, answers that can only be found in Dorothy's past.
Dorothy's story takes the reader from pre-WWII England through the blitz, to the '60s and beyond. It is the secret history of three strangers from vastly different worlds--Dorothy, Vivien, and Jimmy--who meet by chance in wartime London and whose lives are forever entwined. The Secret Keeper explores longings and dreams and the unexpected consequences they sometimes bring. It is an unforgettable story of lovers and friends, deception and passion that is told--in Morton's signature style--against a backdrop of events that changed the world.",Fiction,Excellent,4,8,16,13.5,7,4.13,91940,3.0,This book didn't pick up until two thirds of the way through.,0.0,0,4509,8972.91,1.99,532,4,1,2
