Unnamed: 0,title,author,year,publication_year,description,Genre,Author_Rating,total_weeks,best_rank,worst_rank,mean_rank,debut_rank,average_rating,ratings_count,rating,review_text,n_votes,is_expert,Units_Sold,Gross_Sales,Sale_Price,Sales_Rank,Commercial_success,Popular_success,Critical_success
710,The Rescue,Nicholas Sparks,2000,2005,"When confronted by raging fires or deadly accidents, volunteer fireman Taylor McAden feels compelled to take terrifying risks; but there is one leap of faith Taylor can't bring himself to make: He can't fall in love.
BookPage calls Nicholas Sparks, ""a modern master of fateful love stories,"" and his phenomenal bestsellers- The Notebook, Message in a Bottle, and A Walk to Remember- have made him one of America's most beloved storytellers. Here, in his newest work, Sparks tells a story about making the greatest commitment of all...loving someone forever.
The Rescue
When confronted by raging fires or deadly accidents, volunteer fireman Taylor McAden feels compelled to take terrifying risks - risks no one else in the department would ever take - to save lives. But there is one leap of faith Taylor can't bring himself to make: He can't fall in love. For all his adult years, Taylor has sought out women who need to be rescued, women he leaves as soon as their crisis is over, as soon as the relationship starts to become truly intimate.
Then, one day, a raging, record-breaking storm hits his small Southern town. Denise Holton, a young single mother, is driving through it when her car skids off the road. With her is her four-year-old son, Kyle, a boy with severe learning disabilities and for whom she has sacrificed everything. Unconscious and bleeding, she-but not Kyle-will be found by Taylor McAden. And when she wakes, the chilling truth becomes clear to both of them: Kyle is gone.
During the search for Kyle, the connection, the lifeline, between Taylor and Denise takes root. Taylor doesn't know that this rescue will be different from all the others, demanding far more than raw physical courage. That it will lead him to the possibility of his own rescue from a life lived without love. That it will require him to open doors to his past that were slammed shut by pain. That it will dare him to live life to the fullest by daring to love.
In The Rescue Nicholas Sparks weaves his inimitable spell, immersing us in the passions and the surprising complexities of modern relationships-and in doing so, teaching us something about our own.",Fiction,Intermediate,14,1,14,8.071428571428571,12,4.1,143722,2.0,"I really didn't like Taylor. I would have dumped him way earlier than she did. The reasoning behind his treatment of Denise wasn't sufficient to me. Denise was too perfect and Pollyanna. I found myself skimming through so many parts of the book, because I just didn't care about what was going on. It was tedious, and I wanted it to end. I was also bothered by the sounding out of her son's words. I understand he has issues, but just write it phonetically in the first place, and the readers can figure it out. I've never been annoyed by one of his books before, but I was definitely annoyed with this one.",0.0,0,2866,8569.34,2.99,22,3,3,2
711,Loving Frank,Nancy Horan,2007,2007,"I have been standing on the side of life, watching it float by. I want to swim in the river. I want to feel the current.
So writes Mamah Borthwick Cheney in her diary as she struggles to justify her clandestine love affair with Frank Lloyd Wright. Four years earlier, in 1903, Mamah and her husband, Edwin, had commissioned the renowned architect to design a new home for them. During the construction of the house, a powerful attraction developed between Mamah and Frank, and in time the lovers, each married with children, embarked on a course that would shock Chicago society and forever change their lives.
In this groundbreaking historical novel, fact and fiction blend together brilliantly. While scholars have largely relegated Mamah to a footnote in the life of America's greatest architect, author Nancy Horan gives full weight to their dramatic love story and illuminates Mamah's profound influence on Wright.
Drawing on years of research, Horan weaves little-known facts into a compelling narrative, vividly portraying the conflicts and struggles of a woman forced to choose between the roles of mother, wife, lover, and intellectual. Horan's Mamah is a woman seeking to find her own place, her own creative calling in the world, and her unforgettable journey, marked by choices that reshape her notions of love and responsibility, leads inexorably to this novel's stunning conclusion.",Fiction,Intermediate,5,5,15,11.0,6,3.74,126,5.0,"This was a great book. I had read ""The Women"" by T.C. Boyle, so I didn't jump upon this book even though it came highly recommended. Since I read the Boyle book, I knew the ending, but this book focused more on Mamah, the 2nd ""woman"" in Frank Lloyd Wright's life. 
 When I read this historical novel, I was immersed in the women's right movement and the time in which women were almost completely dependent on men. One of the largest conflicts (which still rages today) is whether woman can put her self love above the love of her children. Especially for a man like FLW. I enjoyed reading the other reviews because many reviewers found FLW not worth the sacrifice. However, one can't help but think that Mamah loved him and was inspired by his greatness. She was also troubled by FLW's shortcomings but they paled in comparison with living with her faithful, uninspiring husband, Edmund. 
 I couldn't help but notice the reviewers who thought Mamah was heartless to leave her children. I struggled with Mamah's decision throughout the book. I was surprised by her resolve to remain in another country from her children in order to achieve her independence. I couldn't help but applaud her because she was one of the many women who decided to take a different path and be courageous no matter the cost. The troubling part is that she indirectly hurt other women in the process. 
 I really enjoyed the book because of its historical fiction and the way Horan portrays a strong and sensitive woman along with the historical elements of FLW's early career.",0.0,0,35640,249123.6,6.99,804,5,2,5
712,Rules Of Civility,Amor Towles,2011,2011,"On the last night of 1937, twenty-five-year-old Katey Kontent is in a second-rate Greenwich Village jazz bar with her boardinghouse roommate stretching three dollars as far as it will go when Tinker Grey, a handsome banker with royal blue eyes and a tempered smile, happens to sit at the neighboring table. This chance encounter and its startling consequences propel Katey on a yearlong journey from a Wall Street secretarial pool toward the upper echelons of New York society and the executive suites of Conde Nast--rarefied environs where she will have little to rely upon other than a bracing wit and her own brand of cool nerve.
Wooed in turn by a shy, principled multi-millionaire and an irrepressible Upper East Side ne'er-do-well, befriended by a single-minded widow who is a ahead of her time,and challenged by an imperious mentor, Katey experiences firsthand the poise secured by wealth and station and the failed aspirations that reside just below the surface. Even as she waits for circumstances to bring Tinker back into her life, she begins to realize how our most promising choices inevitably lay the groundwork for our regrets.",Fiction,Intermediate,2,13,16,14.5,8,3.99,78912,3.0,"3.5 stars (if only that were a thing). I definitely liked this more than I was expecting to. It's quick and absorbing, and the 1930s setting is really atmospheric. Snappy dialogue and great characters, although I must say I never fully engaged emotionally with any of them (especially the narrator - weird how that happens with first-person point of view). Perhaps the thing I liked least was how it was all ""isn't New York the most amazing place in the world?!?"", and novels like that make me want to vom.",0.0,0,40824,244535.76,5.99,760,5,1,3
713,The Guardian,Nicholas Sparks,2003,2005,"Julie Barenson's young husband left her two unexpected gifts before he died: a Great Dane puppy named Singer and the promise that he would always be watching over her. Now, four years have passed. Still living in the small town of Swansboro, North Carolina, 29-year-old Julie is emotionally ready to make a commitment to someone again. But who? Should it be Richard Franklin, the handsome, sophisticated engineer who treats her like a queen? Or Mike Harris, the down-to-earth nice guy who was her husband's best friend? Choosing one of them should bring her more happiness than she's had in years. Instead, Julie is soon fighting for her life in a nightmare spawned by a chilling deception and jealousy so poisonous that it has become a murderous desire",Fiction,Intermediate,14,2,11,5.428571428571429,9,4.14,137765,4.0,"Such a different book for Sparks, but a testament to his writing ability! Instead of smiling through a typical Sparks love story, I found myself scared to turn the page.. yet unable to put it down.",0.0,0,1892,1873.08,0.99,42,3,5,4
714,Gone,James Patterson and Michael Ledwidge,2013,2008,"Is Charley crazy, delusional or dead?
Follow her amazing, emotional journey and emerge into the battle with her nemesis - herself.
This inspirational fantasy will take you into realms otherwise unknown, turning your world upside down while you'll be wondering what is real and what is not. It's an adventure, a mystery and an imaginative fairytale for adults.
Gone was a story motivated by a true event.
***
Julie Elizabeth Powell has written with stunning aplomb and related Charley, the main character to anyone else in the world to a stunning degree... R. J. Palmer
Wow, this was one of the most powerful books I've read in a long time... C. K. Raggio
'Gone' is a wonderful, trippy, mind-bending, and deeply touching story... Maria Haskins
Gone' is a story that pulls you in, and keeps you reading. The book is filled with characters that stay with you long after the book is finished... Yvonne Lee
It's a magical adventure that I highly recommend for everyone... Darcia Helle
'Gone' uses a fantasy tale to tell a very important story about how our actions and choices in life affect other people... Maria Savva
A fascinating fantasy with surprises at every turn... Sheri A Wilkinson
Cover Design: Julie Elizabeth Powell
Source Photo: Angel Feather Wing by taeya18 (Free Digital Photos)",Fiction,Intermediate,5,3,16,7.25,10,4.16,105,5.0,"Charley dies in her office and is swept into the mystical land of Avalon. In Avalon anything is possible. She meets a girl who insists that she is her daughter. The same daughter who died at 2 and was dead long enough to leave permanent brain damage when they got her back. 
 Is this mystery girl really her daughter? Does Charley make it out of Avalon and back to the real world? 
 Having read Slings and Arrows I know that this is the book that has the answer to the question that is at the end of it. I think that both books are brilliant and that Julie Elizabeth Powell is a brilliant writer. One that opened herself up to her readers and told a very personal story that happened to her. 
 Both Gone and Slings and Arrows are books I would highly recommend to anyone. Both touch your heart equally.",1.0,0,670,3678.3,5.49,166,2,3,4
715,Shutter Island,Dennis Lehane,2003,2004,"The year is 1954. U.S. Marshal Teddy Daniels and his new -partner, Chuck Aule, have come to Shutter Island, home of Ashecliffe Hospital for the Criminally Insane, to investigate the disappearance of a patient. Multiple-murderess Rachel Solando is loose somewhere on this barren island, despite having been kept in a locked cell under constant surveillance. As a killer hurricane bears relentlessly down on them, a strange case takes on even darker, more sinister shades--with hints of radical experimentation, horrifying surgeries, and lethal countermoves made in the cause of a covert shadow war. No one is going to escape Shutter Island unscathed, because nothing at Ashecliffe Hospital is remotely what it seems",Fiction,Intermediate,4,12,14,13.0,3,4.08,115869,5.0,"I am giving this book a 5 because it kept me thinking all the way til the end. The author was so good at it he lost me several times over figuring out what's going on. Don't get me wrong, when I say ""he lost me"" I meant it in a good way, not ""lost me"" as in ""I got bored with it"". Trust me, I have read several suspense book and only a few were able to really keep me interested as to who, why and how. 
 Only problem is, it will get so intense you'll even doubt if you are thinking straight or not. And the ending, I am still thinking about it as I write this review (I only finished the book 2 hours ago) It got me confused big time, like it has a book two that I should be reading right now to really understand it. 
 So there. This book messes up your mind so I am giving it a 5. :)",0.0,0,401,4270.650000000001,10.65,259,1,1,5
716,Firefly Lane,Kristin Hannah,2008,2013,"In the turbulent summer of 1974, Kate Mularkey has accepted her place at the bottom of the eighth-grade social food chain. Then, to her amazement, the ""coolest girl in the world"" moves in across the street and wants to be her friend. Tully Hart seems to have it all---beauty, brains, ambition. On the surface they are as opposite as two people can be: Kate, doomed to be forever uncool, with a loving family who mortifies her at every turn. Tully, steeped in glamour and mystery, but with a secret that is destroying her. They make a pact to be best friends forever; by summer's end they've become TullyandKate. Inseparable.
So begins Kristin Hannah's magnificent new novel. Spanning more than three decades and playing out across the ever-changing face of the Pacific Northwest, Firefly Lane is the poignant, powerful story of two women and the friendship that becomes the bulkhead of their lives.
From the beginning, Tully is desperate to prove her worth to the world. Abandoned by her mother at an early age, she longs to be loved unconditionally. In the glittering, big-hair era of the eighties, she looks to men to fill the void in her soul. But in the buttoned-down nineties, it is television news that captivates her. She will follow her own blind ambition to New York and around the globe, finding fame and success . . . and loneliness.
Kate knows early on that her life will be nothing special. Throughout college, she pretends to be driven by a need for success, but all she really wants is to fall in love and have children and live an ordinary life. In her own quiet way, Kate is as driven as Tully. What she doesn't know is how being a wife and mother will change her . . . how she'll lose sight of who she once was, and what she once wanted. And how much she'll envy her famous best friend. . . .
For thirty years, Tully and Kate buoy each other through life, weathering the storms of friendship---jealousy, anger, hurt, resentment. They think they've survived it all until a single act of betrayal tears them apart . . . and puts their courage and friendship to the ultimate test.",Fiction,Intermediate,1,13,13,13.0,3,4.04,73,5.0,"Best friends forever (BFF), Kate and Tully are there for each other since one specific night back in 1974. This story of this relationship lasts over three decades, and their friendship exists despite time and distance, through thick and thin, despite boyfriends and husbands. Yet, one event severs the friendship nearly forever. 
 Kate is the introvert, preferring to read; Tully is the extrovert, trying to prove to herself that she is lovable, and they meet somewhere in the middle, knowing each other's secrets, hurts, and fears. With the idea that they share a passion for the same thing, they choose a similar career path...at least at first, but the heart wants what it wants and secretly they eventually want different things and choose a different path in life. 
 This is also a story of mothers and daughters: Tully's mother, Katie's mother, and Marah Rose, Katie's daughter. Profound, redemptive, and heartbreaking this story gets to the heart of what it means to love unconditionally, or not. To love people at their best and worst and still accept them for themselves. 
 Be forewarned: it is a tearjerker, yet there are more moments of laughter and joy. 
 For anyone with a friendship that lasts through the years (this reader kept being reminded of the continuing friendship of my own sister Connie and her friend Teri), this may be a story to enjoy. 
 Furthermore, this reader realized while I am a few years older than the main characters, all the pop culture references particularly the music and fads/fashions are straight out of my lifetime (the soundtrack of my adult life).",1.0,0,645,3218.55,4.99,171,2,1,5
717,The Cider House Rules,John Irving,1985,1986,"Raised from birth in the orphanage at St. Cloud's, Maine, Homer Wells has become the protege of Dr. Wilbur Larch, its physician and director. There Dr. Larch cares for the troubled mothers who seek his help, either by delivering and taking in their unwanted babies or by performing illegal abortions. Meticulously trained by Dr. Larch, Homer assists in the former, but draws the line at the latter. Then a young man brings his beautiful fiancee to Dr. Larch for an abortion, and everything about the couple beckons Homer to the wide world outside the orphanage ...",Fiction,Intermediate,21,1,14,5.761904761904762,6,4.1,102,2.0,Suffering from painfully obvious lack of substance,0.0,0,570,1134.3,1.99,186,2,4,2
718,"In A Dark, Dark Wood",Ruth Ware,2015,2015,"In a dark, dark wood
Nora hasn't seen Clare for ten years. Not since Nora walked out of school one day and never went back.
There was a dark, dark house
Until, out of the blue, an invitation to Clare's hen do arrives. Is this a chance for Nora to finally put her past behind her?
And in the dark, dark house there was a dark, dark room
But something goes wrong. Very wrong.
And in the dark, dark room.... 
Some things can't stay secret for ever.",Fiction,Intermediate,1,11,11,11.0,5,3.65,76555,4.0,4.75 stars!,0.0,0,4240,4197.6,0.99,1153,4,1,4
719,The Partners,Louis Auchincloss,1974,2005,"They watched Danilo Silva for days before they finally grabbed him. He was living alone, a quiet life on a shady street in Brazil; a simple life in a modest home, certainly not one of luxury. Certainly no evidence of the fortune they thought he had stolen. He was much thinner and his face had been altered. He spoke a different language, and spoke it very well.
But Danilo had a past with many chapters. Four years earlier he had been Patrick Lanigan, a young partner in a prominent Biloxi law firm. He had a pretty wife, a new daughter, and a bright future. Then one cold winter night Patrick was trapped in a burning car and died a horrible death. When he was buried his casket held nothing more than his ashes.
From a short distance away, Patrick watched his own burial. Then he fled. Six weeks later, a fortune was stolen from his ex-law firm's offshore account. And Patrick fled some more.
But they found him.",Fiction,Intermediate,15,5,9,6.4,8,3.89,88030,2.0,"A case study in building tension-- 
 Because Donald Maass speaks highly of him in his Writing the Breakout Novel, I took the time to read the master of tension-building at work. As expected, his prose is insipid at best and characters paper cutouts. I didn't like the ending very much, either. 
 But damn he can tell a story. 
 He withdraws information and feeds it piecemeal, always leaving the reader (and the characters in the story) wanting for more. His pacing is also exquisite in that there was no slow parts except maybe for one part (Jack Stephano's interrogation). The plot was, in other words, masterfully crafted, peppered with surprises and satisfying moments as the bad guys have no choice but to accept the demands of Patrick the scheming bastard. 
 Kudos to Grisham for this gift. 
 Having said this, I was not content with the glaring lack of his love for language. Dialogue, expositions, and emotions of the characters were bland and lacking in substance. After all, my love is for everything literature and language, so although the story was gripping, I wasn't fulfilled. 
 Good read to wile your time away.",0.0,0,5049,20145.51,3.99,476,4,4,2
720,Native Stone,Edwin Gilbert,1956,2005,"Right from the start, Bigger Thomas had been headed for jail. It could have been for assault or petty larceny; by chance, it was for murder and rape. Native Sontells the story of this young black man caught in a downward spiral after he kills a young white woman in a brief moment of panic.
Set in Chicago in the 1930s, Wright's powerful novel is an unsparing reflection on the poverty and feelings of hopelessness experienced by people in inner cities across the country and of what it means to be black in America.",Fiction,Intermediate,6,13,15,14.5,15,3.96,67141,5.0,Excellent!,0.0,0,4440,13275.6,2.99,1033,3,1,5
721,Loving Frank,Nancy Horan,2007,2007,"I have been standing on the side of life, watching it float by. I want to swim in the river. I want to feel the current.
So writes Mamah Borthwick Cheney in her diary as she struggles to justify her clandestine love affair with Frank Lloyd Wright. Four years earlier, in 1903, Mamah and her husband, Edwin, had commissioned the renowned architect to design a new home for them. During the construction of the house, a powerful attraction developed between Mamah and Frank, and in time the lovers, each married with children, embarked on a course that would shock Chicago society and forever change their lives.
In this groundbreaking historical novel, fact and fiction blend together brilliantly. While scholars have largely relegated Mamah to a footnote in the life of America's greatest architect, author Nancy Horan gives full weight to their dramatic love story and illuminates Mamah's profound influence on Wright.
Drawing on years of research, Horan weaves little-known facts into a compelling narrative, vividly portraying the conflicts and struggles of a woman forced to choose between the roles of mother, wife, lover, and intellectual. Horan's Mamah is a woman seeking to find her own place, her own creative calling in the world, and her unforgettable journey, marked by choices that reshape her notions of love and responsibility, leads inexorably to this novel's stunning conclusion.",Fiction,Intermediate,5,5,15,11.0,6,3.74,126,5.0,"This was a great book. I had read ""The Women"" by T.C. Boyle, so I didn't jump upon this book even though it came highly recommended. Since I read the Boyle book, I knew the ending, but this book focused more on Mamah, the 2nd ""woman"" in Frank Lloyd Wright's life. 
 When I read this historical novel, I was immersed in the women's right movement and the time in which women were almost completely dependent on men. One of the largest conflicts (which still rages today) is whether woman can put her self love above the love of her children. Especially for a man like FLW. I enjoyed reading the other reviews because many reviewers found FLW not worth the sacrifice. However, one can't help but think that Mamah loved him and was inspired by his greatness. She was also troubled by FLW's shortcomings but they paled in comparison with living with her faithful, uninspiring husband, Edmund. 
 I couldn't help but notice the reviewers who thought Mamah was heartless to leave her children. I struggled with Mamah's decision throughout the book. I was surprised by her resolve to remain in another country from her children in order to achieve her independence. I couldn't help but applaud her because she was one of the many women who decided to take a different path and be courageous no matter the cost. The troubling part is that she indirectly hurt other women in the process. 
 I really enjoyed the book because of its historical fiction and the way Horan portrays a strong and sensitive woman along with the historical elements of FLW's early career.",0.0,0,35640,249123.6,6.99,804,5,1,5
722,Dreamcatcher,Stephen King,2001,2002,"Au coeur de la foret de Derry, quatre amis d'enfance, unis pour le meilleur et pour le pire, confrontes a un phenomene terrifiant qu'ils ne risquent pas d'oublier... Stephen King, au sommet de son talent, cerne au plus profond de l'inconscient collectif les peurs de notre temps. Dans la lignee de Caet d'Insomnie, un tres grand King.",Fiction,Intermediate,15,1,15,5.2,10,3.59,118369,5.0,"Downloaded from Audible.com 
 This was the first Stephen King book I listened to as an Audiobook. It is an excellent story and well narrated. As a result I have ended up listening to many more of his books. 
 Narrator: Jeffrey DeMunn 
 Publisher: Simon & Schuster Audio, 2001 
 Length: 21 hours 15 min. 
 Publisher's Summary 
 A dark and sweeping adventure, Dreamcatcher is set in the haunted city of Derry - the site of Stephen King's It and Insomnia. In it, four young boys stand together and do a brave, good thing, an act that changes them in ways that they hardly understand. 
 A quarter-century later, as grown men who have gone their separate ways, these friends come together once a year to hunt in the woods of Maine. This particular year, a stranger stumbles into their campsite, and before long, the friends are plunged into the most remarkable adventure of their lives. They wind up in a life and death struggle, their only hope for survival locked in their shared past...and in the dreamcatcher.",1.0,0,316,1576.84,4.99,310,1,5,4
